,personName,injury_date,Body_Part_Group,Injury_Reason_Group,Direction,injury_description,position_y,weight_lbs,height_inches,performance_metric_after,age_in_season,days_from_injury,foulsPersonal,plusMinusPoints,minutes_numeric,performance_metric_before,points,steals,assists,reboundsTotal,turnovers,fieldGoalsMade,fieldGoalsAttempted,freeThrowsMade,freeThrowsAttempted,threePointersMade,performance_pct,performance_change,injury_severity
91,Alec Burks,2024-03-25,shoulder_region,strain_sprain_tear,right,sprained right shoulder,Guard,214.0,77.0,5.4,32.0,6,0.3,-2.1,12.425,8.8,7.1,0.3,0.8,1.8,0.5,2.3,7.1,1.4,1.9,1.1,-0.38636363636363635,-3.4000000000000004,Minor (≤1 week)
92,Aleksej Pokusevski,2023-04-04,knee_general,bruise_contusion,left,bruised left knee,Forward,210.0,84.0,4.4,22.0,208,1.6,-6.7,17.47833333333333,12.1,5.2,0.7,2.0,3.8,1.0,1.9,5.7,0.8,1.2,0.6,-0.6363636363636364,-7.699999999999999,Severe (>3 months)
93,Alen Smailagic,2020-03-01,upper_leg,bruise_contusion,right,bruised right quadriceps,Forward,215.0,82.0,4.444444444444445,20.0,379,0.7,-0.7,8.846666666666668,5.9,3.6,0.2,1.0,1.5,1.0,1.2,2.4,1.0,1.2,0.2,-0.24670433145009418,-1.4555555555555557,Severe (>3 months)
94,Alen Smailagic,2020-03-04,upper_leg,bruise_contusion,right,bruised right quadriceps,Forward,215.0,82.0,4.444444444444445,20.0,376,0.7,-0.7,8.846666666666668,5.9,3.6,0.2,1.0,1.5,1.0,1.2,2.4,1.0,1.2,0.2,-0.24670433145009418,-1.4555555555555557,Severe (>3 months)
95,Alen Smailagic,2020-12-21,knee_general,strain_sprain_tear,right,torn meniscus in right knee,Forward,215.0,82.0,4.444444444444445,20.0,84,0.7,-0.7,8.846666666666668,5.9,3.6,0.2,1.0,1.5,1.0,1.2,2.4,1.0,1.2,0.2,-0.24670433145009418,-1.4555555555555557,Major (1-3 months)
96,Alen Smailagic,2021-02-06,knee_general,injury,right,right knee injury,Forward,215.0,82.0,4.444444444444445,20.0,37,0.7,-0.7,8.846666666666668,5.9,3.6,0.2,1.0,1.5,1.0,1.2,2.4,1.0,1.2,0.2,-0.24670433145009418,-1.4555555555555557,Major (1-3 months)
97,Alex Abrines,2018-04-10,head_region,impact_injury,unspecified,concussion,Guard,200.0,78.0,13.5,25.0,189,1.7,4.6,13.59,7.5,4.2,0.3,0.3,1.0,0.0,1.3,3.0,0.5,0.7,1.1,0.8,6.0,Severe (>3 months)
98,Alex Caruso,2018-10-18,hip_pelvis,strain_sprain_tear,right,strained right hip,Guard,186.0,77.0,17.0,25.0,70,2.1,-0.7,21.726666666666667,14.0,6.2,0.9,2.7,2.9,1.9,2.2,5.1,1.0,1.4,0.8,0.21428571428571427,3.0,Major (1-3 months)
99,Alex Caruso,2019-11-23,lower_leg,strain_sprain_tear,right,strained right calf,Guard,186.0,77.0,13.0,26.0,2,1.3,2.5,21.828333333333333,15.1,6.2,1.2,2.4,1.8,1.1,2.5,5.9,0.4,0.6,0.8,-0.1390728476821192,-2.0999999999999996,Minor (≤1 week)
100,Alex Caruso,2020-03-01,upper_leg,injury,right,right hamstring injury,Guard,186.0,76.9,12.0,26.0,5,0.9,5.5,15.558333333333332,14.8,5.6,1.0,2.0,2.2,0.4,2.1,4.5,0.9,1.3,0.5,-0.18918918918918923,-2.8000000000000007,Minor (≤1 week)
101,Alex Caruso,2021-03-13,head_region,impact_injury,unspecified,concussion,Guard,186.0,76.0,16.1,27.0,5,2.0,-1.3,20.965,16.4,6.5,0.9,2.6,3.4,0.7,2.3,5.7,1.1,1.7,0.8,-0.018292682926829097,-0.29999999999999716,Minor (≤1 week)
102,Alex Caruso,2021-04-28,spine_torso,muscle_issue,unspecified,back spasms,Guard,186.0,76.3,22.8,27.0,4,1.8,-1.1,20.351666666666667,16.3,5.9,1.1,2.7,2.3,1.3,2.1,4.0,0.9,1.0,0.8,0.3987730061349693,6.5,Minor (≤1 week)
103,Alex Caruso,2022-01-22,wrist_hand,bone_injury,right,fractured right wrist,Guard,186.0,77.0,19.1,28.0,49,1.3,8.0,24.066666666666666,22.7,9.1,1.3,3.7,4.0,1.5,3.0,6.6,1.8,2.5,1.3,-0.15859030837004395,-3.599999999999998,Major (1-3 months)
104,Alex Caruso,2023-12-11,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,186.0,77.0,22.7,30.0,3,1.7,-8.3,23.371666666666666,20.4,10.4,1.2,2.1,2.8,1.6,3.6,7.4,1.3,1.6,1.9,0.11274509803921573,2.3000000000000007,Minor (≤1 week)
105,Alex Caruso,2023-12-16,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,186.0,77.0,23.6,30.0,2,1.3,-7.9,21.548333333333332,17.7,9.2,0.9,2.2,2.7,1.5,3.3,7.2,0.9,1.2,1.7,0.3333333333333335,5.900000000000002,Minor (≤1 week)
106,Alex Caruso,2024-01-05,spine_torso,injury,unspecified,cervical injury,Guard,186.0,77.0,26.4,30.0,3,2.4,2.8,26.085,22.7,11.0,1.2,2.8,3.7,1.6,4.0,8.5,1.3,1.7,1.7,0.16299559471365635,3.6999999999999993,Minor (≤1 week)
107,Alex Caruso,2024-02-12,foot_toe,injury,unspecified,toe injury,Guard,186.0,77.0,25.2,30.0,2,3.5,6.7,32.989999999999995,24.4,9.6,1.4,3.5,5.0,1.7,3.3,7.5,1.2,1.5,1.8,0.03278688524590167,0.8000000000000007,Minor (≤1 week)
108,Alex Caruso,2024-04-12,ankle_region,bruise_contusion,left,bruised left ankle,Guard,186.0,77.0,55.0,30.0,2,2.5,-1.6,32.82,31.5,10.9,1.9,5.2,4.1,1.7,3.8,8.2,0.7,0.8,2.6,0.746031746031746,23.5,Minor (≤1 week)
109,Alex Len,2013-11-03,ankle_region,injury,left,left ankle injury,Center,255.0,85.0,4.5,21.0,16,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Significant (2-4 weeks)
110,Alex Len,2013-11-05,ankle_region,injury,left,left ankle injury,Center,255.0,85.0,4.5,21.0,14,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Moderate (1-2 weeks)
111,Alex Len,2013-11-06,ankle_region,injury,left,left ankle injury,Center,255.0,85.0,4.5,21.0,13,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Moderate (1-2 weeks)
112,Alex Len,2013-11-08,ankle_region,injury,left,left ankle injury,Center,255.0,85.0,4.5,21.0,11,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Moderate (1-2 weeks)
113,Alex Len,2013-11-10,ankle_region,pain_discomfort,left,sore left ankle,Center,255.0,85.0,4.5,21.0,9,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Moderate (1-2 weeks)
114,Alex Len,2013-11-13,ankle_region,pain_discomfort,left,sore left ankle,Center,255.0,85.0,4.5,21.0,6,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Minor (≤1 week)
115,Alex Len,2013-11-15,ankle_region,pain_discomfort,left,sore left ankle,Center,255.0,85.0,4.5,21.0,4,3.5,-2.0,10.558333333333334,3.5,2.5,0.5,0.0,1.5,1.0,1.0,2.0,0.5,1.0,0.0,0.2857142857142857,1.0,Minor (≤1 week)
116,Alex Len,2013-11-29,ankle_region,pain_discomfort,left,sore left ankle,Center,255.0,85.0,4.3,21.0,39,2.0,-3.25,7.7875,4.0,1.75,0.5,0.25,1.75,0.75,0.75,1.75,0.25,0.5,0.0,0.07499999999999996,0.2999999999999998,Major (1-3 months)
118,Alex Len,2015-02-06,ankle_region,strain_sprain_tear,right,sprained right ankle,Center,255.0,85.0,16.0,22.0,14,2.4,-1.7,20.56,12.5,5.7,0.6,0.3,6.5,1.3,2.4,4.3,0.9,1.5,0.0,0.28,3.5,Moderate (1-2 weeks)
119,Alex Len,2015-03-07,ankle_region,strain_sprain_tear,right,sprained right ankle,Center,255.5,85.0,9.5,22.0,2,3.1,-0.2,26.711666666666666,16.3,7.5,0.6,0.5,8.8,1.0,3.1,7.1,1.3,1.8,0.0,-0.4171779141104295,-6.800000000000001,Minor (≤1 week)
120,Alex Len,2015-03-14,ankle_region,strain_sprain_tear,right,sprained right ankle,Center,257.0,85.0,9.2,22.0,7,3.3,-1.4,25.98,13.2,6.3,0.4,0.5,8.6,1.2,2.5,6.2,1.3,2.0,0.0,-0.30303030303030304,-4.0,Minor (≤1 week)
121,Alex Len,2015-04-02,head_region,bone_injury,unspecified,fractured nose,Center,260.0,85.0,8.8,23.0,209,3.0,-3.1,23.626666666666665,9.9,5.2,0.2,0.7,7.0,1.4,2.1,5.3,1.0,1.6,0.0,-0.11111111111111108,-1.0999999999999996,Severe (>3 months)
122,Alex Len,2015-04-07,head_region,bone_injury,unspecified,fractured nose,Center,260.0,85.0,8.8,23.0,204,3.0,-3.1,23.626666666666665,9.9,5.2,0.2,0.7,7.0,1.4,2.1,5.3,1.0,1.6,0.0,-0.11111111111111108,-1.0999999999999996,Severe (>3 months)
124,Alex Len,2016-02-19,ankle_region,strain_sprain_tear,right,sprained right ankle,Center,260.0,85.0,24.2,23.0,2,3.0,-9.6,22.343333333333334,17.7,8.6,0.5,1.5,8.3,1.7,3.5,7.4,1.6,2.0,0.0,0.3672316384180791,6.5,Minor (≤1 week)
125,Alex Len,2016-12-12,hip_pelvis,bruise_contusion,right,bruised right hip,Center,260.0,85.0,13.0,24.0,5,4.1,-3.4,25.098333333333336,15.4,9.3,0.4,0.8,7.8,2.0,3.0,6.2,3.3,4.0,0.0,-0.15584415584415587,-2.4000000000000004,Minor (≤1 week)
126,Alex Len,2017-03-11,hip_pelvis,injury,unspecified,hip injury,Center,260.0,85.0,18.3,24.0,4,2.8,-3.2,20.171666666666667,14.2,8.2,0.5,0.7,6.3,1.5,3.1,6.5,2.0,2.4,0.0,0.2887323943661973,4.100000000000001,Minor (≤1 week)
127,Alex Len,2017-03-12,hip_pelvis,bruise_contusion,right,bruised right hip,Center,260.0,85.0,18.3,24.0,3,2.8,-3.2,20.171666666666667,14.2,8.2,0.5,0.7,6.3,1.5,3.1,6.5,2.0,2.4,0.0,0.2887323943661973,4.100000000000001,Minor (≤1 week)
128,Alex Len,2017-12-02,ankle_region,injury,unspecified,ankle injury,Center,250.0,85.0,21.9,25.0,2,1.7,-5.9,23.848333333333333,18.2,9.0,0.1,0.9,10.2,1.1,3.2,6.7,2.6,3.3,0.0,0.20329670329670327,3.6999999999999993,Minor (≤1 week)
129,Alex Len,2018-01-24,ankle_region,pain_discomfort,right,sore right ankle,Center,250.0,85.0,18.0,25.0,5,1.8,-3.6,16.628333333333334,13.9,6.6,0.4,0.9,5.3,0.7,2.5,4.0,1.6,2.6,0.0,0.29496402877697836,4.1,Minor (≤1 week)
130,Alex Len,2018-03-28,ankle_region,strain_sprain_tear,left,sprained left ankle,Center,250.0,85.0,18.7,25.0,6,1.9,-7.6,16.671666666666667,14.2,7.8,0.5,0.4,6.0,0.9,2.8,5.1,2.2,3.3,0.0,0.31690140845070425,4.5,Minor (≤1 week)
131,Alex Len,2018-11-21,spine_torso,pain_discomfort,unspecified,sore back,Center,250.0,85.0,10.4,26.0,2,3.0,-4.4,20.485,13.4,9.9,0.4,0.7,5.9,2.1,3.7,8.0,2.0,3.1,0.5,-0.22388059701492538,-3.0,Minor (≤1 week)
132,Alex Len,2018-12-26,spine_torso,strain_sprain_tear,unspecified,strained back,Center,250.0,85.0,19.1,26.0,3,2.6,-4.1,16.761666666666667,12.4,8.8,0.1,0.9,4.5,1.2,3.2,7.3,1.8,2.2,0.6,0.5403225806451614,6.700000000000001,Minor (≤1 week)
133,Alex Len,2020-01-25,hip_pelvis,injury,right,right hip flexor injury,Center,250.0,84.0,12.7,27.0,28,2.5,-0.2,21.35833333333333,19.0,10.0,0.5,0.9,7.4,0.8,4.1,7.6,1.6,3.0,0.2,-0.3315789473684211,-6.300000000000001,Significant (2-4 weeks)
134,Alex Len,2022-04-03,spine_torso,pain_discomfort,unspecified,sore back,Center,250.0,86.0,2.7,30.0,207,1.7,-0.6,11.001666666666667,7.9,3.8,0.3,1.1,2.0,0.5,1.5,2.8,0.8,1.3,0.0,-0.6582278481012658,-5.2,Severe (>3 months)
135,Alexey Shved,2013-01-19,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,182.0,78.0,14.1,24.0,11,1.5,-8.8,31.835,17.7,10.5,0.9,5.1,2.2,2.7,3.3,10.1,2.9,3.8,1.0,-0.20338983050847456,-3.5999999999999996,Moderate (1-2 weeks)
136,Alexey Shved,2013-01-21,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,182.0,78.0,14.1,24.0,9,1.5,-8.8,31.835,17.7,10.5,0.9,5.1,2.2,2.7,3.3,10.1,2.9,3.8,1.0,-0.20338983050847456,-3.5999999999999996,Moderate (1-2 weeks)
137,Alexey Shved,2013-01-23,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,182.0,78.0,14.1,24.0,7,1.5,-8.8,31.835,17.7,10.5,0.9,5.1,2.2,2.7,3.3,10.1,2.9,3.8,1.0,-0.20338983050847456,-3.5999999999999996,Minor (≤1 week)
138,Alexey Shved,2013-01-25,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,182.0,78.0,14.1,24.0,5,1.5,-8.8,31.835,17.7,10.5,0.9,5.1,2.2,2.7,3.3,10.1,2.9,3.8,1.0,-0.20338983050847456,-3.5999999999999996,Minor (≤1 week)
139,Alexey Shved,2013-01-26,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,182.0,78.0,14.1,24.0,4,1.5,-8.8,31.835,17.7,10.5,0.9,5.1,2.2,2.7,3.3,10.1,2.9,3.8,1.0,-0.20338983050847456,-3.5999999999999996,Minor (≤1 week)
140,Alexey Shved,2014-11-13,spine_torso,pain_discomfort,lower,sore lower back,Guard,187.0,78.0,18.3,26.0,4,1.3,-6.3,16.18333333333333,13.2,8.8,0.3,3.2,1.1,1.4,2.4,6.8,2.9,3.5,1.1,0.38636363636363646,5.100000000000001,Minor (≤1 week)
141,Alexey Shved,2014-12-03,hip_pelvis,strain_sprain_tear,left,strained left hip flexor,Guard,187.0,78.0,7.6,26.0,7,1.2,-3.4,17.111666666666668,18.4,10.8,1.0,2.8,1.1,1.2,3.4,8.2,2.8,3.3,1.2,-0.5869565217391304,-10.799999999999999,Minor (≤1 week)
142,Alexey Shved,2014-12-27,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard,187.0,78.0,12.6,26.0,16,1.2,-4.0,14.836666666666668,14.4,8.8,0.8,1.7,1.7,0.7,2.8,6.9,2.6,3.2,0.6,-0.12500000000000006,-1.8000000000000007,Significant (2-4 weeks)
143,Alexis Ajinca,2011-02-08,foot_general,pain_discomfort,left,sore left foot,Center,248.0,86.0,8.9,23.0,8,2.0,-1.6,8.716666666666667,5.3,3.8,0.3,0.1,1.2,0.3,1.7,4.0,0.3,0.3,0.1,0.679245283018868,3.6000000000000005,Moderate (1-2 weeks)
144,Alexis Ajinca,2011-02-11,foot_general,pain_discomfort,left,sore left foot,Center,248.0,86.0,8.9,23.0,5,2.0,-1.6,8.716666666666667,5.3,3.8,0.3,0.1,1.2,0.3,1.7,4.0,0.3,0.3,0.1,0.679245283018868,3.6000000000000005,Minor (≤1 week)
145,Alexis Ajinca,2011-03-09,knee_general,pain_discomfort,right,sore right knee,Center,248.0,86.0,11.4,23.0,7,2.1,0.1,9.418333333333333,7.0,4.7,0.1,0.3,1.6,0.3,2.1,3.8,0.4,0.6,0.1,0.6285714285714287,4.4,Minor (≤1 week)
146,Alexis Ajinca,2011-03-11,knee_general,pain_discomfort,right,sore right knee,Center,248.0,86.0,11.4,23.0,5,2.1,0.1,9.418333333333333,7.0,4.7,0.1,0.3,1.6,0.3,2.1,3.8,0.4,0.6,0.1,0.6285714285714287,4.4,Minor (≤1 week)
147,Alexis Ajinca,2015-10-06,upper_leg,strain_sprain_tear,right,strained right hamstring,Center,248.0,86.0,8.2,28.0,21,1.7,-0.1,13.6,11.2,5.5,0.4,0.9,4.1,0.9,2.2,4.2,1.1,1.3,0.0,-0.26785714285714285,-3.0,Significant (2-4 weeks)
148,Alexis Ajinca,2015-12-18,lower_leg,injury,unspecified,calf injury,Center,248.0,86.0,11.8,28.0,10,2.7,-1.9,14.368333333333334,10.9,6.5,0.0,0.4,4.5,0.6,3.0,5.6,0.5,0.6,0.0,0.08256880733944957,0.9000000000000004,Moderate (1-2 weeks)
150,Alexis Ajinca,2016-04-11,shoulder_region,injury,right,right shoulder injury,Center,248.0,86.0,6.5,29.0,198,2.9,-3.8,26.666666666666668,20.7,13.9,0.7,1.1,7.9,2.8,6.0,12.3,1.9,2.1,0.0,-0.6859903381642511,-14.2,Severe (>3 months)
151,Alexis Ajinca,2016-11-17,shoulder_region,strain_sprain_tear,left,strained left shoulder,Center,248.0,86.0,11.7,29.0,10,2.3,-7.5,17.573333333333334,11.3,6.9,0.2,0.7,5.3,1.4,3.0,6.2,0.9,1.0,0.0,0.03539823008849545,0.3999999999999986,Moderate (1-2 weeks)
152,Alexis Ajinca,2017-03-31,hip_pelvis,injury,unspecified,hip injury,Center,248.0,86.0,19.2,29.0,4,1.6,2.3,11.973333333333333,9.7,4.3,0.4,0.2,4.3,0.5,1.9,3.5,0.5,0.7,0.0,0.9793814432989691,9.5,Minor (≤1 week)
153,Alfonzo McKinnie,2018-11-17,foot_general,pain_discomfort,left,sore left foot,Forward,215.0,80.0,8.9,26.0,18,2.6,2.6,20.015,14.7,8.0,0.2,0.8,4.6,0.6,3.1,6.0,0.6,1.1,1.2,-0.39455782312925164,-5.799999999999999,Significant (2-4 weeks)
154,Alfonzo McKinnie,2020-02-20,foot_general,injury,left,left foot injury,Forward,215.0,79.0,7.6,27.0,16,2.2,-1.8,19.83,13.3,7.2,0.8,0.4,4.1,0.8,2.9,6.1,1.1,1.5,0.3,-0.4285714285714286,-5.700000000000001,Significant (2-4 weeks)
157,Alize Johnson,2021-05-30,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,212.0,80.0,7.1,26.0,143,1.2,-2.1,10.746666666666666,11.5,4.7,0.2,0.8,5.5,0.7,1.7,3.2,1.2,1.2,0.1,-0.3826086956521739,-4.4,Severe (>3 months)
158,Allen Crabbe,2015-01-10,knee_general,strain_sprain_tear,left,strained left knee,Guard-Forward,210.0,78.0,5.1,23.0,6,1.6,-1.1,13.436666666666667,5.2,1.4,0.4,1.0,1.2,0.1,0.5,2.2,0.0,0.0,0.4,-0.019230769230769332,-0.10000000000000053,Minor (≤1 week)
159,Allen Crabbe,2017-04-08,foot_general,pain_discomfort,left,sore left foot,Guard-Forward,215.0,78.0,18.0,26.0,193,2.0,7.1,28.646666666666665,23.3,12.0,1.1,1.3,3.2,0.4,4.6,9.5,0.4,0.6,2.4,-0.2274678111587983,-5.300000000000001,Severe (>3 months)
160,Allen Crabbe,2017-11-26,spine_torso,pain_discomfort,lower,sore lower back,Guard-Forward,215.0,78.0,17.7,26.0,6,2.2,-1.6,29.056666666666665,23.9,14.4,0.8,1.6,4.5,1.2,5.1,11.6,1.3,1.8,2.9,-0.2594142259414226,-6.199999999999999,Minor (≤1 week)
161,Allen Crabbe,2017-12-15,ankle_region,pain_discomfort,left,sore left ankle / knee,Guard-Forward,215.0,78.0,20.0,26.0,2,2.0,3.7,30.375,19.6,13.4,0.4,1.7,4.2,1.4,4.8,12.3,0.9,1.3,2.9,0.020408163265306048,0.3999999999999986,Minor (≤1 week)
162,Allen Crabbe,2018-10-16,ankle_region,strain_sprain_tear,left,sprained left ankle,Guard-Forward,212.0,78.0,9.2,27.0,3,2.3,0.3,28.15,27.3,16.1,0.6,1.7,4.1,0.6,5.2,11.0,2.2,2.6,3.5,-0.6630036630036631,-18.1,Minor (≤1 week)
163,Allen Crabbe,2019-03-15,knee_general,pain_discomfort,right,sore right knee,Guard-Forward,212.0,77.0,10.2,28.0,244,2.5,2.9,27.314999999999998,10.9,7.1,0.3,1.1,3.6,1.0,2.5,7.5,0.5,0.8,1.6,-0.06422018348623863,-0.7000000000000011,Severe (>3 months)
164,Allen Crabbe,2019-10-23,knee_general,injury,right,right knee injury,Guard-Forward,212.0,77.0,10.2,28.0,22,2.5,2.9,27.314999999999998,10.9,7.1,0.3,1.1,3.6,1.0,2.5,7.5,0.5,0.8,1.6,-0.06422018348623863,-0.7000000000000011,Significant (2-4 weeks)
165,Allonzo Trier,2018-12-09,upper_leg,strain_sprain_tear,left,strained left hamstring,Guard,200.0,77.0,7.5,23.0,16,1.5,-3.6,21.669999999999998,15.4,11.6,0.0,2.4,3.6,1.9,4.0,8.3,3.0,4.1,0.6,-0.512987012987013,-7.9,Significant (2-4 weeks)
166,Alonzo Gee,2012-04-17,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,219.0,78.0,17.0,25.0,5,2.5,-7.1,31.226666666666667,18.6,10.4,0.7,2.6,6.3,1.5,3.6,10.1,2.9,3.4,0.3,-0.08602150537634416,-1.6000000000000014,Minor (≤1 week)
167,Alonzo Gee,2012-04-18,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,219.0,78.0,17.0,25.0,4,2.5,-7.1,31.226666666666667,18.6,10.4,0.7,2.6,6.3,1.5,3.6,10.1,2.9,3.4,0.3,-0.08602150537634416,-1.6000000000000014,Minor (≤1 week)
168,Alonzo Gee,2012-04-20,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,219.0,78.0,17.0,25.0,2,2.5,-7.1,31.226666666666667,18.6,10.4,0.7,2.6,6.3,1.5,3.6,10.1,2.9,3.4,0.3,-0.08602150537634416,-1.6000000000000014,Minor (≤1 week)
169,Alonzo Gee,2016-03-29,upper_leg,strain_sprain_tear,right,torn right quadricep,Forward,225.0,78.0,4.333333333333333,30.0,232,2.4,-3.4,29.875,16.2,8.2,1.0,1.3,4.5,1.6,3.3,5.7,1.4,2.4,0.2,-0.7325102880658437,-11.866666666666667,Severe (>3 months)
170,Amar'e Stoudemire,2011-12-31,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,260.0,83.0,23.4,29.0,4,2.8,-1.2,35.25666666666667,26.6,19.2,1.1,2.4,5.7,2.3,6.6,14.7,5.7,7.4,0.3,-0.12030075187969935,-3.200000000000003,Minor (≤1 week)
171,Amar'e Stoudemire,2012-01-02,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,260.0,83.0,23.4,29.0,2,2.8,-1.2,35.25666666666667,26.6,19.2,1.1,2.4,5.7,2.3,6.6,14.7,5.7,7.4,0.3,-0.12030075187969935,-3.200000000000003,Minor (≤1 week)
172,Amar'e Stoudemire,2012-04-30,wrist_hand,injury,left,left hand injury,Forward-Center,245.0,83.0,13.3,30.0,246,2.8,4.2,30.42833333333333,23.9,16.9,0.6,1.0,7.3,1.9,6.3,11.4,4.3,6.4,0.0,-0.44351464435146437,-10.599999999999998,Severe (>3 months)
173,Amar'e Stoudemire,2012-10-21,knee_general,structural_abnormality,left,ruptured cyst in left knee,Forward-Center,245.0,83.0,13.3,30.0,72,2.8,4.2,30.42833333333333,23.9,16.9,0.6,1.0,7.3,1.9,6.3,11.4,4.3,6.4,0.0,-0.44351464435146437,-10.599999999999998,Major (1-3 months)
174,Amar'e Stoudemire,2013-10-30,knee_general,injury,unspecified,knee injury,Forward-Center,245.0,83.0,7.3,31.0,1,3.0,1.7,24.451666666666664,18.8,15.1,0.2,0.4,5.6,2.1,5.9,10.3,3.3,4.1,0.0,-0.6117021276595744,-11.5,Minor (≤1 week)
175,Amar'e Stoudemire,2014-01-17,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,245.0,83.0,15.0,31.0,15,2.8,0.0,22.275,17.9,12.9,0.5,0.3,6.1,1.9,4.8,8.5,3.3,4.3,0.0,-0.16201117318435748,-2.8999999999999986,Significant (2-4 weeks)
176,Amar'e Stoudemire,2014-01-20,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,245.0,83.0,15.0,31.0,12,2.8,0.0,22.275,17.9,12.9,0.5,0.3,6.1,1.9,4.8,8.5,3.3,4.3,0.0,-0.16201117318435748,-2.8999999999999986,Moderate (1-2 weeks)
177,Amar'e Stoudemire,2014-01-22,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,245.0,83.0,15.0,31.0,10,2.8,0.0,22.275,17.9,12.9,0.5,0.3,6.1,1.9,4.8,8.5,3.3,4.3,0.0,-0.16201117318435748,-2.8999999999999986,Moderate (1-2 weeks)
178,Amar'e Stoudemire,2014-01-24,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,245.0,83.0,15.0,31.0,8,2.8,0.0,22.275,17.9,12.9,0.5,0.3,6.1,1.9,4.8,8.5,3.3,4.3,0.0,-0.16201117318435748,-2.8999999999999986,Moderate (1-2 weeks)
179,Amar'e Stoudemire,2014-01-26,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward-Center,245.0,83.0,15.0,31.0,6,2.8,0.0,22.275,17.9,12.9,0.5,0.3,6.1,1.9,4.8,8.5,3.3,4.3,0.0,-0.16201117318435748,-2.8999999999999986,Minor (≤1 week)
180,Amar'e Stoudemire,2014-02-19,knee_general,pain_discomfort,left,sore left knee,Forward-Center,245.0,83.0,19.3,31.0,2,2.2,-3.4,20.41166666666667,15.5,12.3,0.1,0.4,5.2,1.6,4.7,8.8,2.9,3.5,0.0,0.2451612903225807,3.8000000000000007,Minor (≤1 week)
181,Amar'e Stoudemire,2014-02-28,knee_general,pain_discomfort,left,sore left knee,Forward-Center,245.0,83.0,25.8,31.0,2,2.2,-9.2,22.943333333333335,14.9,11.8,0.2,0.4,4.7,1.6,4.7,8.9,2.4,2.9,0.0,0.7315436241610739,10.9,Minor (≤1 week)
182,Amar'e Stoudemire,2014-03-31,knee_general,injury,unspecified,knee injury,Forward-Center,245.0,82.7,21.3,31.0,2,2.7,1.7,29.2,23.9,17.2,0.1,0.9,7.1,1.4,7.2,13.3,2.8,3.7,0.0,-0.10878661087866101,-2.599999999999998,Minor (≤1 week)
183,Amar'e Stoudemire,2014-12-27,knee_general,pain_discomfort,right,sore right knee,Forward-Center,245.0,82.0,12.1,32.0,19,3.8,1.1,28.83833333333333,22.7,13.7,1.0,1.2,6.4,2.1,5.8,10.3,2.1,3.0,0.0,-0.4669603524229075,-10.6,Significant (2-4 weeks)
184,Amir Johnson,2011-03-25,ankle_region,pain_discomfort,left,sore left ankle,Center-Forward,210.0,81.0,14.1,24.0,1,2.7,-1.4,23.755,14.5,8.0,0.6,0.5,4.7,0.8,3.4,6.4,1.2,1.6,0.0,-0.027586206896551748,-0.40000000000000036,Minor (≤1 week)
185,Amir Johnson,2011-04-06,ankle_region,pain_discomfort,left,sore left ankle,Center-Forward,210.0,81.0,18.6,25.0,264,2.6,-1.7,20.5,10.8,5.3,0.5,0.7,4.1,0.8,2.4,4.9,0.5,0.8,0.0,0.7222222222222222,7.800000000000001,Severe (>3 months)
186,Amir Johnson,2011-04-10,ankle_region,pain_discomfort,left,sore left ankle,Center-Forward,210.0,81.0,18.6,25.0,260,2.6,-1.7,20.5,10.8,5.3,0.5,0.7,4.1,0.8,2.4,4.9,0.5,0.8,0.0,0.7222222222222222,7.800000000000001,Severe (>3 months)
